Order,Len,Len_c,Semantic_closeness,Semantic_closeness_c,Lexical_frequency,Lexical_frequency_c,Predictability,Predictability_c,Pronominality,Verb,Position
0,-1,-1,0.0833737017266536,1,1.9797600000000003e-06,1,0.0759109394735793,1,0,התברר,Preverbal
0,-3,-1,-0.2664125420655039,-1,2.6747379999999998e-06,1,0.044844433871236766,1,0,סוכם,Preverbal
0,0,0,-0.08209810750042686,-1,4.5563166e-06,1,0.002103907558547391,1,0,זרם,Preverbal
0,-1,-1,-0.04224110269240278,-1,2.2219340000000002e-05,1,0.029342995770196945,1,0,ציין,Preverbal
0,-2,-1,0.041625994326730587,1,-2.171664e-05,-1,0.015442881059350488,1,0,שילם,Preverbal
0,16,1,0.2960768716152439,1,-8.156000000000001e-07,-1,-0.002221468757172107,-1,-1,קיים,Preverbal
0,11,1,-0.17537685527342872,-1,-9.980999999999999e-08,-1,0.027944427932921012,1,0,פנה,Preverbal
0,2,1,0.04374526612324296,1,7.3753e-08,1,0.08517305196002073,1,0,הסתמך,Preverbal
0,-3,-1,0.10955942651737449,1,1.6588080000000001e-06,1,-0.03547251275795493,-1,0,אין,Preverbal
0,2,1,0.05620323651747437,1,3.162e-08,1,0.006591668918898119,1,0,התגייס,Preverbal
1,1,1,0.04959255482065175,1,-4.36389238e-05,-1,-0.010150182930168394,-1,1,חבט,Postverbal
1,-3,-1,-0.006000770406888109,-1,-6.510300000000001e-07,-1,0.008157765740293976,1,0,הכה,Postverbal
1,-4,-1,0.08646243278312715,1,-2.0836001e-06,-1,0.003655581696618615,1,0,נשמע,Postverbal
1,1,1,-0.2107838884724797,-1,1.1596100000000002e-06,1,0.007096020327224117,1,0,דיווח,Postverbal
1,9,1,-0.06896222738939858,-1,-2.89738e-07,-1,-0.0042994543796624485,-1,0,נפצע,Postverbal
1,0,0,-0.07090686650676405,-1,6.440044e-06,1,-0.0013163874436833978,-1,0,החל,Postverbal
1,18,1,-0.07388976385544482,-1,2.63822e-07,1,0.02749008093991334,1,0,דוווח,Postverbal
1,4,1,0.0,0,0.0,0,0.0,0,0,התקיים,Postverbal
1,5,1,0.016215895523230495,1,-5.635400000000003e-08,-1,-0.002886981137507072,-1,0,הושם,Postverbal
1,0,0,-0.2147266308071828,-1,-7.274447000000001e-07,-1,-0.011910691507184767,-1,0,הוכה,Postverbal
1,5,1,-0.0030292647047526766,-1,5.07727e-06,1,-0.0009426049540461334,-1,0,אושפז,Postverbal
1,3,1,0.21637604115272274,1,1.3060930000000003e-07,1,-0.0032752849746611745,-1,0,הושלך,Postverbal
1,1,1,-0.005815872337876268,-1,-3.81138e-06,-1,0.007702930724502677,1,0,נפצע,Postverbal
1,-2,-1,-0.017883797637547688,-1,3.39264e-06,1,0.010158891110274293,1,0,הודיע,Postverbal
1,0,0,0.16225914286547194,1,-1.5415770000000002e-07,-1,0.004645016387186229,1,0,דיווח,Postverbal
1,2,1,-0.12746917343422512,-1,6.7046469999999995e-06,1,-0.01762862169252144,-1,0,התרחש,Postverbal
1,-2,-1,0.005775494821880056,1,-5.625007700000001e-06,-1,0.001676251613288271,1,0,הושלך,Postverbal
1,2,1,0.015217743238914422,1,1.8599892920000002e-07,1,0.00015899835463500933,1,0,ירד,Postverbal
1,0,0,0.02350151678589668,1,-8.733270000000001e-07,-1,0.002453700228468858,1,0,הותקף,Postverbal
1,5,1,-0.12273995773755139,-1,6.600775e-06,1,-0.001197111164123743,-1,0,אושפז,Postverbal
1,13,1,0.23987149105836478,1,-4.186900000000001e-09,-1,0.018097192523030214,1,0,נזרק,Postverbal
1,16,1,-0.16969140012818423,-1,-3.0195e-08,-1,-0.003512288831589161,-1,0,נידון,Postverbal
1,5,1,-0.029948592068107988,-1,-1.0918859999999999e-05,-1,-0.00514225603117191,-1,1,הצטרף,Postverbal
1,-2,-1,-0.09137205274549642,-1,-6.169499308000001e-07,-1,-0.0016208030192038647,-1,0,נתפס,Postverbal
1,-10,-1,0.002854758068098248,1,-3.699872e-05,-1,0.0006190243549875629,1,0,עקר,Postverbal
1,1,1,0.2743192719041395,1,-6.357600000000001e-06,-1,-0.003214613175447467,-1,1,חיפש,Postverbal
1,12,1,-0.05187159881471917,-1,-4.2889298999999996e-07,-1,0.00045826567248685723,1,0,הסיט,Postverbal
1,3,1,0.009803883154635235,1,6.151800000000001e-08,1,0.0001894389430983634,1,0,עלה,Postverbal
1,1,1,9.080316640919239e-05,1,-4.554462e-06,-1,-0.0040185303117928894,-1,0,הפך,Postverbal
1,2,1,-0.040962225284303794,-1,-0.00022346042,-1,-0.0013298120398054225,-1,1,הסתובב,Postverbal
1,5,1,-0.2545800905544331,-1,-1.0002339999999998e-05,-1,0.0005910980985403547,1,1,ערך,Postverbal
1,5,1,0.10211035070253881,1,0.004569563565,1,0.0015809338667235884,1,0,האשים,Postverbal
1,5,1,-0.053358059399783546,-1,1.6569e-06,1,0.0050339203256975495,1,0,נפסק,Postverbal
1,-1,-1,0.03138501470897896,1,-4.5809680000000004e-07,-1,0.0009435769841227293,1,0,פגע,Postverbal
1,6,1,-0.00500663719693395,-1,-1.0153200000000004e-07,-1,-0.004490949184978554,-1,0,חיפש,Postverbal
1,1,1,-0.025677278318704852,-1,-1.0734930000000002e-06,-1,0.004434540677056231,1,0,פגע,Postverbal
1,-2,-1,0.10126759777067315,1,-9.140000000000009e-08,-1,-0.006093752920832252,-1,0,התפרע,Postverbal
1,6,1,-0.019634181911408935,-1,9.442562999999999e-07,1,0.00031104131498815857,1,0,פעל,Postverbal
1,15,1,0.02782070880263568,1,-4.6111300000000006e-07,-1,0.010129653182998632,1,0,עמד,Postverbal
1,2,1,-0.06862589201181635,-1,1.01045e-05,1,-0.003836630958330589,-1,0,רץ,Postverbal
1,2,1,-0.021778154436680797,-1,5.2894e-09,1,-4.1448005511424135e-05,-1,0,בא,Postverbal
1,4,1,-0.003336499225141648,-1,-5.4383e-07,-1,0.0006839712003391951,1,0,_,Postverbal
1,13,1,0.2204799297930249,1,-3.6411400000000016e-08,-1,-0.0031767325076740294,-1,0,השקיף,Postverbal
1,-1,-1,-0.08219975551753866,-1,1.463715e-06,1,0.0075041105799163454,1,0,איבד,Postverbal
1,5,1,-0.09996603864194326,-1,-4.6587662400000005e-06,-1,0.005714995674027723,1,0,פרח,Postverbal
1,1,1,-0.034399581201187246,-1,-4.1943460000000007e-05,-1,-0.0027521264595096184,-1,1,ישב,Postverbal
1,-3,-1,0.029867909751495267,1,1.4212699999999999e-06,1,-0.003081228234751987,-1,0,הקים,Postverbal
1,0,0,0.1499774657312414,1,7.68625e-07,1,-0.006783375917420842,-1,0,הגיע,Postverbal
1,6,1,-0.0383327137612552,-1,-3.1286000000000006e-07,-1,0.002768098557154708,1,0,הילך,Postverbal
1,17,1,-0.24943665699466935,-1,2.3157487999999997e-05,1,0.011752502893504824,1,-1,נולד,Postverbal
1,6,1,-0.021225400005108877,-1,3.1714120000000006e-07,1,-0.0018307018800014507,-1,0,נפטר,Postverbal
1,2,1,-0.09971155020718503,-1,-1.2817300000000001e-06,-1,-0.0030887768294879936,-1,0,אמר,Postverbal
1,4,1,0.14449180711874116,1,-4.2830040000000004e-05,-1,-0.006838567777767257,-1,1,עבר,Postverbal
1,3,1,0.07004531094651092,1,-8.583379999999998e-06,-1,-0.020228515236797695,-1,1,נותר,Postverbal
1,9,1,-0.15549853915171136,-1,-1.3084560000000004e-07,-1,0.0020502792605211484,1,0,סבר,Postverbal
1,-2,-1,0.0200733964104374,1,-3.8663999999999997e-07,-1,0.004688857032427718,1,0,השתמש,Postverbal
1,14,1,-0.01950942154298299,-1,-6.5838076e-06,-1,0.0024083439057486777,1,0,לן,Postverbal
1,7,1,0.4287868380637549,1,-3.93815e-06,-1,-0.011117670335669128,-1,1,השאיר,Postverbal
1,2,1,-0.07542230365317976,-1,3.1740399999999994e-06,1,-0.0010473427933773705,-1,0,שילח,Postverbal
1,1,1,0.006554423635089346,1,-6.558864e-06,-1,0.003141022687620898,1,0,נשאר,Postverbal
1,0,0,0.011697098841247769,1,-4.3643499543000005e-05,-1,-0.006152312085074718,-1,1,הביט,Postverbal
1,0,0,-0.00306823285865912,-1,-4.8346e-06,-1,-0.0065695611221830985,-1,0,נגס,Postverbal
1,-2,-1,-0.4500080448239705,-1,-0.00070790448,-1,0.0021375702724118484,1,-1,עשה,Postverbal
1,1,1,0.07015581548486247,1,-4.069128e-05,-1,-0.040867341884267494,-1,1,ירה,Postverbal
1,-3,-1,-0.08715733490704791,-1,-6.62620531e-06,-1,-0.009371977829602696,-1,0,ייצב,Postverbal
1,-1,-1,-0.3088531833122586,-1,-0.00070792224,-1,-0.009334932936047147,-1,0,עשה,Postverbal
1,0,0,0.018151845068279937,1,-1.0020096599999998e-05,-1,-0.08988902737064414,-1,1,יש,Postverbal
1,2,1,-0.0941696071745825,-1,-0.00013754476,-1,-0.007949470937733127,-1,1,נמאס,Postverbal
1,7,1,-0.11198939360031317,-1,-8.273700000000002e-09,-1,0.003382416143643041,1,0,לגם,Postverbal
1,1,1,0.21686827440151268,1,-4.35775e-05,-1,-0.01515247308408868,-1,1,יש,Postverbal
1,13,1,0.08167519202569146,1,2.5993840000000006e-07,1,0.015614968502465632,1,0,התעלם,Postverbal
1,1,1,0.0016296402308584035,1,3.4460450000000007e-07,1,0.018259693495268126,1,0,התייחס,Postverbal
1,34,1,-0.028088042871688215,-1,1.84952e-06,1,-0.0030850391050332715,-1,0,התריס,Postverbal
1,0,0,0.03269803206629765,1,-6.310256e-06,-1,-0.0014292738074567213,-1,0,נערך,Postverbal
1,2,1,0.12472887638602212,1,0.0001106125,1,-0.022637364255905568,-1,1,הודה,Postverbal
1,0,0,-0.07061822206354176,-1,-1.5718185e-06,-1,-0.01564362632131555,-1,1,בא,Postverbal
1,0,0,-0.13368341300896078,-1,-0.00020210520000000002,-1,0.0066030338759242024,1,0,חשב,Postverbal
1,6,1,-0.11578530945558044,-1,2.47725e-05,1,0.005161215507171579,1,0,צר,Postverbal
1,0,0,0.1344919149070144,1,-7.195499999999997e-07,-1,-0.0064633274397157825,-1,1,הסיק,Postverbal
1,2,1,-0.03152221388371482,-1,4.3319944000000006e-05,1,0.0021378515909001305,1,-1,שהה,Postverbal
1,1,1,0.012353638253426752,1,1.756251e-07,1,-0.00028496587152276875,-1,0,פגע,Postverbal
1,11,1,0.11256377847064244,1,-9.750549999999998e-06,-1,-0.012730364096592894,-1,1,סיפר,Postverbal
1,0,0,-0.06203054593484236,-1,-8.38375e-07,-1,-0.005434494952870794,-1,0,רץ,Postverbal
1,3,1,-0.014070429972080328,-1,2.08584e-07,1,0.00034065384724507597,1,0,הוציא,Postverbal
1,0,0,0.17456497035001853,1,2.369400000000001e-06,1,-0.014066147178633914,-1,1,גייס,Postverbal
1,2,1,-0.1849198959756752,-1,2.7648386000000003e-05,1,0.01826951458716991,1,0,ידע,Postverbal
1,9,1,-0.20866932163927068,-1,-2.4772999999999996e-07,-1,0.00010931267686059565,1,0,קשר,Postverbal
1,2,1,0.08714618022407472,1,-9.410549999999998e-06,-1,-0.009819574257443564,-1,1,גילה,Postverbal
1,-2,-1,-0.09005102055347988,-1,-1.1627560000000002e-06,-1,-0.005116223708493184,-1,0,חלק,Postverbal
1,-1,-1,-0.0028493489737734246,-1,-4.0216e-07,-1,-0.0022716863143488752,-1,0,נאם,Postverbal
1,15,1,-0.21279669985293378,-1,8.990471999999999e-07,1,0.002488413579735005,1,0,הגיע,Postverbal
1,3,1,0.005475459540068867,1,1.633215e-07,1,-0.0013313355458835496,-1,0,זכה,Postverbal
1,14,1,0.09773913198980813,1,-2.991748e-08,-1,-0.013962964821321644,-1,0,השתמש,Postverbal
1,1,1,0.09406541162851109,1,-4.3549945000000004e-05,-1,-0.032203681880790536,-1,1,אמר,Postverbal
1,0,0,0.008044430467645358,1,-1.0555700000000001e-06,-1,-6.48728541859378e-05,-1,0,הוציא,Postverbal
1,1,1,0.006813527812271569,1,-2.0003199999999995e-07,-1,-0.006174286696791043,-1,1,ישב,Postverbal
1,4,1,0.20904532546074436,1,-2.9285179999999996e-06,-1,-0.004528634950275834,-1,1,הצביע,Postverbal
1,15,1,-0.015197664442867999,-1,-2.399249292e-07,-1,-0.011669473198086255,-1,0,שמע,Postverbal
1,-1,-1,0.051193348630617384,1,3.2172800000000006e-07,1,-0.0021015164114561724,-1,0,השאיר,Postverbal
1,-4,-1,-0.031041219033118822,-1,4.45726e-08,1,-0.009110188850497691,-1,0,הגיב,Postverbal
1,16,1,0.048545593849661846,1,-8.154600000000002e-07,-1,0.0016229538737589366,1,0,טבע,Postverbal
1,6,1,0.11030051689676285,1,-9.949694999999999e-06,-1,-0.0023663402461921446,-1,1,העניק,Postverbal
1,0,0,-0.2774749966679063,-1,-5.68596e-07,-1,0.006417450825688231,1,0,פעל,Postverbal
1,6,1,-0.19963144297849403,-1,-3.97772e-08,-1,-0.0035206387244471338,-1,0,התגלה,Postverbal
1,2,1,-0.09212465385682934,-1,-3.973905e-08,-1,0.0038068184590315246,1,0,התגלה,Postverbal
1,32,1,0.017603580589022255,1,-1.6863300000000003e-07,-1,-0.004336762438091668,-1,0,מצא,Postverbal
1,0,0,0.13246009257830677,1,-9.351139999999999e-06,-1,-0.0019834400863001367,-1,1,הודיע,Postverbal
1,5,1,0.2621543180492276,1,-9.979515e-06,-1,-0.004853169664194912,-1,1,היה,Postverbal
1,0,0,-0.04374387286374745,-1,2.454799999999999e-08,1,0.0046185789967465585,1,0,הרצה,Postverbal
1,2,1,0.11922544186140405,1,-1.843221e-06,-1,-0.00016313042275623024,-1,0,הרחיק,Postverbal
1,0,0,0.11579171875880585,1,-3.67457e-08,-1,0.0026259480677711666,1,0,עבד,Postverbal
1,0,0,-0.066696000760501,-1,-6.755998e-06,-1,0.0019504512619319958,1,0,זכה,Postverbal
1,0,0,0.2477731216746348,1,-0.000138058216,-1,-0.018657349481356666,-1,1,נכתב,Postverbal
1,0,0,-0.00878511526899542,-1,-9.569299999999998e-06,-1,-0.004100660994521388,-1,1,_,Postverbal
1,3,1,0.03733385953841262,1,-8.504313e-06,-1,-1.8967241217859865e-05,-1,0,חי,Postverbal
1,6,1,-0.11474402961781913,-1,1.2165808000000002e-05,1,0.002459359443966913,1,0,נקרא,Postverbal
1,1,1,0.046808766423485415,1,-6.782999999999999e-06,-1,-0.0025628748190275052,-1,1,אין,Postverbal
1,46,1,-0.011167588917015817,-1,-6.2991966e-06,-1,-0.012291280255824877,-1,0,נולד,Postverbal
1,4,1,0.03324088547016012,1,4.7576550000000007e-07,1,0.0004125286166559161,1,0,פרץ,Postverbal
1,3,1,-0.09425887247167275,-1,-6.280875e-06,-1,-0.00010829593634020807,-1,0,יצא,Postverbal
1,0,0,-0.2962940130919562,-1,5.2136e-07,1,-0.0012115116793668945,-1,0,נשאר,Postverbal
1,-1,-1,0.005159239403237564,1,-4.5953436000000005e-06,-1,-0.013601003670750844,-1,0,עזב,Postverbal
1,4,1,0.0014860191624287977,1,1.890152e-07,1,-9.362349428554406e-05,-1,0,שיחק,Postverbal
1,4,1,-0.0678424706620534,-1,2.8839500399999994e-06,1,0.00150571738911226,1,0,הצטרף,Postverbal
1,8,1,-0.1976786267744323,-1,1.00168e-07,1,0.005900027852332401,1,0,תיאר,Postverbal
1,-1,-1,0.050331666477388494,1,5.8898159999999995e-06,1,0.0017260814616635312,1,0,הכיר,Postverbal
1,11,1,-0.024916389552018164,-1,2.4678e-07,1,0.0010199833215998044,1,0,הופיע,Postverbal
1,1,1,0.12106810771697156,1,-0.000223442385,-1,-0.003273290329524059,-1,1,הלך,Postverbal
1,7,1,-0.0871816654274579,-1,4.906564500000001e-06,1,0.026500738484490305,1,0,נודע,Postverbal
1,-1,-1,0.060053080475761356,1,-3.67428e-08,-1,-0.004124298997148335,-1,0,קבע,Postverbal
1,1,1,-0.05412799944649448,-1,5.913400000000003e-09,1,0.01093545012754571,1,0,השתלב,Postverbal
1,8,1,-0.08020753423267897,-1,-4.93216e-07,-1,0.000864981741246551,1,0,הפקיד,Postverbal
1,0,0,0.11081377160984296,1,-2.6262499894999998e-05,-1,-0.009061628685401113,-1,1,שב,Postverbal
1,5,1,-0.013880099844083837,-1,2.0336500000000002e-07,1,-0.0033645688871545287,-1,0,נמצא,Postverbal
1,-4,-1,0.22000714200487456,1,-5.28201e-06,-1,-0.0027526089529544273,-1,1,התבסס,Postverbal
1,-1,-1,0.02989564240136834,1,9.865259000000001e-07,1,-0.0012992689380437739,-1,0,נהג,Postverbal
1,6,1,0.32267046292058177,1,-1.0020630000000001e-07,-1,-0.00011810460178807158,-1,0,עקב,Postverbal
1,8,1,-0.1893329419651738,-1,-1.4685400000000003e-07,-1,-0.0033687306174264853,-1,0,חשף,Postverbal
1,0,0,-0.12971751694748906,-1,-3.16243308e-07,-1,0.0008889778426118267,1,0,התחרה,Postverbal
1,7,1,0.010948434998129308,1,-1.7808000000000002e-06,-1,0.001339421499037985,1,1,תכנן,Postverbal
1,5,1,-0.0036069608196918485,-1,-1.8994499999999999e-06,-1,0.008945422634072997,1,0,שיגר,Postverbal
1,13,1,0.18926767483083454,1,-8.69763e-07,-1,-0.018752967973941603,-1,0,התמודד,Postverbal
1,3,1,-0.007318090326801918,-1,-1.1549999999999981e-08,-1,-0.0033340945630204732,-1,0,יצא,Postverbal
1,4,1,-0.22658216920664292,-1,-2.9183068e-06,-1,0.003546721814639109,1,0,צעד,Postverbal
1,-4,-1,-0.008745658168260922,-1,-1.322101e-06,-1,0.002035891482042529,1,0,_,Postverbal
1,0,0,-0.23581999329378853,-1,4.2590999999999994e-08,1,-0.00022905953527280198,-1,0,הגיע,Postverbal
1,14,1,-0.010532974600840739,-1,-9.134819999999999e-06,-1,-0.007502168117006325,-1,1,יש,Postverbal
1,3,1,-0.13586127473021142,-1,-2.9547699999999997e-07,-1,0.015744722652282106,1,0,חמק,Postverbal
1,7,1,0.05955568140196285,1,1.3886979999999999e-06,1,0.0002214155285442665,1,0,הונצח,Postverbal
1,5,1,-0.03955309810430285,-1,4.504259999999999e-06,1,0.0008257058154146901,1,0,עמד,Postverbal
1,11,1,-0.00853498582623706,-1,-7.066290999999999e-06,-1,-0.0062793150512310825,-1,0,פנה,Postverbal
1,5,1,0.09739983058241136,1,6.335790199999999e-08,1,0.004100003452303824,1,0,תהה,Postverbal
1,10,1,0.15194393405774423,1,-1.0016531999999999e-05,-1,-0.005251381806913313,-1,1,השיב,Postverbal
1,-1,-1,0.05542395929602857,1,-6.436700000000003e-07,-1,-0.010495970692922185,-1,0,חיבר,Postverbal
1,0,0,-0.12901874407834202,-1,-8.563956e-08,-1,-0.00013954670001875558,-1,0,הביא,Postverbal
1,-1,-1,0.007784838547359313,1,6.226905e-06,1,-0.011905543533952179,-1,0,עלה,Postverbal
1,8,1,-0.09182539911168164,-1,-0.004559032,-1,0.0037151849907964274,1,-1,לקה,Postverbal
1,4,1,0.13594402856964552,1,4.537e-08,1,0.003345068218000735,1,0,התקבל,Postverbal
1,2,1,0.07819218235731172,1,-3.3674000000000004e-07,-1,0.02060855062159017,1,0,ניגן,Postverbal
1,13,1,-0.10198368430011519,-1,3.4799999543e-05,1,0.009894840354382206,1,-1,דיבר,Postverbal
1,3,1,0.12943136610204592,1,-8.366699999999999e-06,-1,-0.004509131940267808,-1,1,גנב,Postverbal
1,7,1,0.05713536175769425,1,1.970605e-06,1,-0.0017133774940194524,-1,0,נפל,Postverbal
1,3,1,0.07390406349823511,1,-1.0009722699999998e-05,-1,-0.030685613792881983,-1,1,קם,Postverbal
1,1,1,-0.021952811500934963,-1,-1.7183e-07,-1,0.001155990944136931,1,0,העמיד,Postverbal
1,16,1,-0.3144042599555637,-1,-2.7329199999999997e-08,-1,-0.008019476547720894,-1,0,התנהל,Postverbal
1,3,1,-0.09612255823119803,-1,-7.8752e-08,-1,-0.015553843791592137,-1,0,נראה,Postverbal
1,0,0,-0.02774003058500049,-1,-6.62576056e-06,-1,-0.01648287407249932,-1,0,שיחק,Postverbal
1,4,1,-0.03074383852257072,-1,9.01032e-07,1,0.0013834140966852981,1,0,נאבק,Postverbal
1,25,1,0.20563439271605838,1,-2.860904e-06,-1,-0.009862670475536628,-1,0,_,Postverbal
1,8,1,-0.031127044831095102,-1,-5.4201e-06,-1,0.005014595714550429,1,0,גבר,Postverbal
1,1,1,-0.24741635383493193,-1,-7.439780000000001e-07,-1,0.008848522939363224,1,0,התמודד,Postverbal
1,5,1,-0.06175313021423667,-1,9.10249543e-07,1,0.004006247639516181,1,0,התבונן,Postverbal
1,11,1,-0.04323575388610382,-1,1.006156e-06,1,0.004221500180585758,1,0,נקבע,Postverbal
1,0,0,-0.08853607624261334,-1,5.994900000000001e-07,1,-0.0008686383209763338,-1,0,העלה,Postverbal
1,0,0,-0.03029023272748349,-1,5.6430999999999984e-08,1,-0.0009063451594411021,-1,0,השתרר,Postverbal
1,23,1,-0.24568579143288055,-1,-4.650177600000001e-06,-1,-0.0005205138235679363,-1,0,גדל,Postverbal
1,3,1,-0.20738816030724425,-1,4.7663500000000005e-06,1,-0.005822229682528102,-1,0,השפיע,Postverbal
1,1,1,0.10505385506831111,1,0.0045699822227,1,0.007986397213281482,1,0,נקבע,Postverbal
1,7,1,-0.1407951157736308,-1,-2.97837e-08,-1,-0.0020982118358836566,-1,0,לחם,Postverbal
1,6,1,0.18345753877440302,1,-1.5897900000000002e-06,-1,-0.002879135140205602,-1,0,חזר,Postverbal
1,0,0,0.1103773519773153,1,-4.3448361e-05,-1,-0.012873315464569823,-1,1,עמד,Postverbal
1,3,1,0.010136358614742144,1,8.524225000000001e-07,1,0.0011778055815042654,1,0,עשה,Postverbal
1,-2,-1,0.047453020902557375,1,-3.6742799999999995e-07,-1,-0.0026055232716835075,-1,0,השתמש,Postverbal
1,8,1,-0.051034225720341136,-1,-6.255416e-06,-1,-0.001813390856334307,-1,0,שימש,Postverbal
1,0,0,0.030140588868865906,1,-2.9437680000000006e-07,-1,-0.004465095336172453,-1,0,תואר,Postverbal
1,-2,-1,0.11217192720284634,1,5.849232e-06,1,-0.0027342671506402905,-1,0,הקפיץ,Postverbal
1,14,1,-0.010786172054082471,-1,-8.911499543e-06,-1,0.0020578662233216027,1,0,עסק,Postverbal
1,0,0,0.0166094415472208,1,-1.20749543e-07,-1,-0.010940238205896458,-1,0,נזכר,Postverbal
1,3,1,-0.023954973809769686,-1,-2.04865e-06,-1,0.0006771050772440002,1,0,העניק,Postverbal
1,0,0,-0.033181406481193845,-1,4.5465000000000006e-07,1,-0.0004100224969670885,-1,0,שירת,Postverbal
1,0,0,-0.07816676185683474,-1,1.5099500000000002e-08,1,-0.0003349959621524734,-1,0,נלמד,Postverbal
1,15,1,0.11711372590029993,1,-1.1126500000000004e-07,-1,-0.00047944565187035826,-1,0,העלה,Postverbal
1,18,1,-0.06772072740817245,-1,2.930275e-06,1,0.00031517840054817725,1,0,נשלח,Postverbal
1,2,1,-0.0254281356937269,-1,-1.9852220000000003e-06,-1,-0.0035709831620919785,-1,0,אמר,Postverbal
1,15,1,-0.061160686437936346,-1,2.5062999999999974e-09,1,-0.003900190911548751,-1,0,נתפס,Postverbal
1,5,1,0.2303132041224327,1,-1.241625e-07,-1,0.0002230297951559823,1,0,בא,Postverbal
1,11,1,-0.07899092386831566,-1,-3.60332e-07,-1,-0.005862310364151191,-1,1,אמר,Postverbal
1,0,0,-0.08264736253555711,-1,1.8453200000000005e-07,1,-0.004301985039369072,-1,0,נערך,Postverbal
1,-2,-1,0.07377585849828022,1,-2.631863e-07,-1,-0.0021525128699306784,-1,0,הופיע,Postverbal
1,3,1,0.01882195055312738,1,8.088899999999998e-08,1,0.01602117220082644,1,0,צפה,Postverbal
1,4,1,0.09615879703042586,1,-1.9226440000000003e-07,-1,0.0012452542586338655,1,0,נהג,Postverbal
1,0,0,-0.029352760579140047,-1,-6.2152e-06,-1,0.0015381293956387432,1,0,נקט,Postverbal
