Order,Len,Len_c,Semantic_closeness,Semantic_closeness_c,Lexical_frequency,Lexical_frequency_c,Predictability,Predictability_c,Pronominality,Verb,Position
1,1,1,-0.0518313837876089,-1,-1.5212399999999998e-06,-1,,,0,हो,Preverbal
1,0,0,0.15892498877602623,1,-8.138299999999999e-07,-1,,,0,दे,Preverbal
1,0,0,0.09530038385283313,1,5.6299999999999995e-08,1,,,0,लगा,Preverbal
1,0,0,-0.18281361647461142,-1,3.925800000000001e-06,1,,,0,हो,Preverbal
1,1,1,0.019184106750307184,1,9.84e-08,1,,,0,कर,Preverbal
1,1,1,-0.07044358433789769,-1,-7.951999999999998e-07,-1,,,0,कह,Preverbal
1,1,1,0.03196326000570027,1,2.16465e-05,1,,,-1,कर,Preverbal
1,0,0,0.17417487498382483,1,-2.30396e-06,-1,,,0,हट,Preverbal
1,0,0,-0.04353015833808194,-1,-2.3520098e-05,-1,,,0,हो,Preverbal
1,-1,-1,-0.30648929860595797,-1,-3.4020000000000006e-06,-1,,,1,हो,Preverbal
1,0,0,-0.05032222572074213,-1,4.7415999999999995e-07,1,,,0,हो,Preverbal
1,-1,-1,0.0317507528542989,1,-4.983299999999999e-06,-1,,,0,कर,Preverbal
1,20,1,0.03885206129152907,1,-1.7843000000000009e-06,-1,,,0,कर,Preverbal
1,18,1,0.1465222373535297,1,-1.66154e-06,-1,,,0,कर,Preverbal
1,1,1,-0.2625599124869972,-1,-3.847199999999999e-06,-1,,,0,रह,Preverbal
1,-2,-1,0.1849851613135932,1,2.1529199999999994e-07,1,,,0,रख,Preverbal
1,0,0,0.11136477501312458,1,-9.217720000000001e-06,-1,,,1,खुलवा,Preverbal
1,0,0,-0.060325468625043815,-1,-5.5771e-07,-1,,,0,बता,Preverbal
1,2,1,-0.16307409526585914,-1,5.9514e-06,1,,,0,कर,Preverbal
1,4,1,-0.1086170317249249,-1,2.15018e-06,1,,,0,हो,Preverbal
1,-4,-1,-0.09964462453294909,-1,-3.706285e-06,-1,,,0,हो,Preverbal
1,0,0,0.22973369991798565,1,1.32846e-05,1,,,0,बन,Preverbal
1,1,1,0.019256175924323465,1,2.04383e-06,1,,,0,कर,Preverbal
1,3,1,-0.10385039748601643,-1,9.3342814e-07,1,,,0,ले,Preverbal
1,-4,-1,0.06603631776638388,1,-7.791464e-05,-1,,,0,कर,Preverbal
1,9,1,0.05186453481861193,1,2.6532e-06,1,,,0,साध,Preverbal
1,-5,-1,0.09982270124988257,1,-1.1426710000000001e-05,-1,,,0,बता,Preverbal
1,-7,-1,-0.10658902603160392,-1,-2.8829653e-07,-1,,,0,आ,Preverbal
1,-1,-1,0.24295524846148162,1,-3.7265000000000002e-06,-1,,,0,कर,Preverbal
1,0,0,0.10410201026959034,1,3.5225e-06,1,,,0,मिल,Preverbal
1,-9,-1,0.027826273513749833,1,7.564999999999997e-08,1,,,0,दे,Preverbal
1,1,1,-0.02261096205156679,-1,1.4017463999999999e-05,1,,,0,लुटा,Preverbal
1,0,0,-0.09007680114576794,-1,9.3342805e-07,1,,,0,कह,Preverbal
1,-1,-1,-0.12421486367210943,-1,5.4825998050000004e-05,1,,,0,कर,Preverbal
1,-1,-1,-0.2616039776067356,-1,8.09028e-06,1,,,0,रह,Preverbal
1,0,0,-0.04940734337635194,-1,-1.5996e-06,-1,,,0,कर,Preverbal
1,3,1,0.08823100004046303,1,-1.0189999999999998e-07,-1,,,0,बुला,Preverbal
1,4,1,0.015744571274945385,1,1.26324e-05,1,,,0,हो,Preverbal
1,1,1,0.1126226689829935,1,-7.866400000000003e-07,-1,,,0,दे,Preverbal
1,0,0,0.012665963104634387,1,-3.414151e-05,-1,,,1,पहचान,Preverbal
1,-1,-1,-0.0959774672123894,-1,3.5966999999999996e-05,1,,,0,कह,Preverbal
1,6,1,0.05014673930422661,1,-2.8764e-08,-1,,,0,निकाल,Preverbal
1,5,1,-0.18207017077819934,-1,-1.9463722999999998e-05,-1,,,0,कर,Preverbal
1,-2,-1,-0.0636707062530209,-1,-2.24399653e-06,-1,,,0,मार,Preverbal
1,-1,-1,-0.03736423122283111,-1,-3.79965e-06,-1,,,0,आ,Preverbal
1,-1,-1,0.0458288281778321,1,-6.45419653e-06,-1,,,0,रह,Preverbal
1,-3,-1,-0.03185187605624737,-1,3.3138153000000004e-07,1,,,0,ठहरा,Preverbal
1,0,0,0.013105438410012119,1,0.0,0,,,0,जा,Preverbal
1,-1,-1,0.2339850734186333,1,-5.0328e-06,-1,,,0,हो,Preverbal
1,0,0,0.02676271954639378,1,-7.95324e-06,-1,,,0,निभा,Preverbal
1,-2,-1,0.17160233481719728,1,-1.3858900000000002e-05,-1,,,0,कह,Preverbal
1,0,0,0.05903943392088276,1,-2.23121e-05,-1,,,0,रच,Preverbal
1,0,0,0.22142890303268936,1,-2.61651e-05,-1,,,0,हो,Preverbal
1,-1,-1,-0.003554717351861081,-1,-3.2321000000000004e-06,-1,,,0,कर,Preverbal
1,-2,-1,-0.04141379475368856,-1,-2.02301e-05,-1,,,1,बढ,Preverbal
1,1,1,-0.1859569997001139,-1,9.4739e-07,1,,,0,हरा,Preverbal
1,1,1,-0.040784823583394775,-1,6.499999999999999e-07,1,,,0,चटा,Preverbal
1,2,1,-0.028211129111996414,-1,4.399999999999997e-08,1,,,0,हो,Preverbal
1,-2,-1,0.05232622350188318,1,-4.6705999999999996e-05,-1,,,0,थमा,Preverbal
1,2,1,-0.028211129111996414,-1,4.399999999999997e-08,1,,,0,हो,Preverbal
1,1,1,-0.028211129111996414,-1,4.399999999999997e-08,1,,,0,हो,Preverbal
1,0,0,0.20437675831105814,1,-1.5944e-07,-1,,,0,बन,Preverbal
1,-2,-1,-0.03858327195798772,-1,-4.6705999999999996e-05,-1,,,0,दे,Preverbal
1,3,1,-0.3397639459694821,-1,7.608699999999999e-05,1,,,1,कर,Preverbal
1,1,1,-0.021092149452421494,-1,8.161900000000001e-07,1,,,0,कर,Preverbal
1,1,1,-0.03771066957102154,-1,7.0787981399999995e-06,1,,,0,आ,Preverbal
1,-1,-1,0.028030388016289376,1,-2.0770999999999995e-05,-1,,,1,मिल,Preverbal
1,-15,-1,-0.21640890586010644,-1,-1.3981726000000001e-05,-1,,,0,हार,Preverbal
1,0,0,-0.026158548050421976,-1,4.4867100000000004e-06,1,,,0,कर,Preverbal
1,-1,-1,-0.06006266621708367,-1,-3.8963989e-06,-1,,,1,कर,Preverbal
1,-8,-1,0.07842372020172098,1,-9.566499999999998e-08,-1,,,0,बता,Preverbal
1,-3,-1,-0.12327759850649381,-1,2.2952e-07,1,,,0,हो,Preverbal
1,-1,-1,0.01217897197612533,1,-1.2145e-06,-1,,,0,ला,Preverbal
1,1,1,0.14564729218568115,1,-1.25960805e-06,-1,,,0,हो,Preverbal
1,1,1,-0.004692463461483276,-1,1.7440300000000001e-06,1,,,0,लगा,Preverbal
1,0,0,0.17437209723393426,1,1.116443e-05,1,,,0,कर,Preverbal
1,5,1,-0.14960600487937312,-1,3.4489e-06,1,,,0,था,Preverbal
1,8,1,-0.055450276210101984,-1,3.654999999999999e-08,1,,,0,बता,Preverbal
1,2,1,-0.19253385674596687,-1,7.788014e-05,1,,,0,कर,Preverbal
1,5,1,-0.13350962268234667,-1,-7.343999999999999e-07,-1,,,1,कर,Preverbal
1,8,1,0.2303008335153796,1,-4.312000000000009e-06,-1,,,-1,कर,Preverbal
1,1,1,-0.038339509763958446,-1,-5.03149805e-06,-1,,,0,आ,Preverbal
1,0,0,0.1743838901174203,1,-1.5848e-06,-1,,,0,कर,Preverbal
1,-10,-1,0.07824820974185798,1,-9.123999e-05,-1,,,0,कर,Preverbal
1,2,1,0.05597141145137141,1,3.3732e-07,1,,,0,आ,Preverbal
1,-2,-1,0.2110848412399237,1,8.263999999999996e-07,1,,,0,दे,Preverbal
1,0,0,-0.08020646705793022,-1,-3.816999999999999e-07,-1,,,0,है,Preverbal
1,-1,-1,0.15432786836975643,1,3.33023e-07,1,,,0,पड,Preverbal
1,2,1,-0.02397356345615337,-1,7.150000000000008e-08,1,,,0,कर,Preverbal
1,2,1,-0.09676448238475305,-1,-6.7627056e-05,-1,,,0,बचा,Preverbal
1,1,1,0.03946627191216129,1,3.3738e-06,1,,,0,कर,Preverbal
1,4,1,0.004328465913220114,1,-2.4012381400000003e-06,-1,,,0,उठा,Preverbal
1,0,0,0.08729023843663343,1,2.1514000000000003e-06,1,,,0,हो,Preverbal
1,2,1,0.05455860740130483,1,-1.5103000000000002e-07,-1,,,0,कर,Preverbal
1,-3,-1,0.009998529334326961,1,-5.03149653e-06,-1,,,0,बिछ,Preverbal
1,0,0,0.2558224465095659,1,-7.946281400000001e-07,-1,,,0,हो,Preverbal
1,-1,-1,-0.27702824916447044,-1,-5.32564e-07,-1,,,1,रह,Preverbal
1,2,1,0.034759947553818296,1,-3.61464e-05,-1,,,0,पड,Preverbal
1,-1,-1,-0.09104011118557456,-1,5.1322999999999976e-08,1,,,0,देख,Preverbal
1,1,1,0.002333372244658821,1,1.5615000000000002e-06,1,,,0,बन,Preverbal
1,-1,-1,-0.010823706655955667,-1,-2.439400000000001e-06,-1,,,0,हटा,Preverbal
1,0,0,-0.1814517427169445,-1,-1.3786015e-05,-1,,,0,कह,Preverbal
1,1,1,-0.06018866014342722,-1,7.4014e-07,1,,,0,ले,Preverbal
1,0,0,0.1212954436659957,1,-4.2704653e-07,-1,,,0,मिल,Preverbal
1,0,0,0.23115858530512906,1,-3.6399474e-05,-1,,,0,कर,Preverbal
1,-4,-1,0.18100633108576886,1,-1.6100000000000006e-12,-1,,,0,कर,Preverbal
1,-1,-1,0.1187494459058378,1,7.252280500000001e-07,1,,,0,करा,Preverbal
1,-1,-1,-0.181947353126707,-1,5.69858e-06,1,,,0,हो,Preverbal
1,1,1,0.061802669520480524,1,-4.076e-06,-1,,,0,ले,Preverbal
1,1,1,-0.07876517731286803,-1,1.633000000000002e-07,1,,,0,हो,Preverbal
1,0,0,-0.15823617344853416,-1,3.4243e-06,1,,,0,कह,Preverbal
1,1,1,-0.2524624688810279,-1,1.2031000000000002e-06,1,,,0,कर,Preverbal
1,-2,-1,0.06151719936906022,1,-5.2151e-06,-1,,,1,मार,Preverbal
1,1,1,-0.165225749527626,-1,-6.040599999999998e-07,-1,,,0,कर,Preverbal
1,5,1,0.028032330420368318,1,1.25267e-06,1,,,0,कर,Preverbal
1,-2,-1,0.029744785936975215,1,-6.995999999999999e-07,-1,,,0,कह,Preverbal
1,3,1,-0.1593534077450652,-1,-1.52901e-05,-1,,,0,मिल,Preverbal
1,-5,-1,-0.17299387654823956,-1,-1.411739796e-05,-1,,,0,रह,Preverbal
1,6,1,-0.1240366079750394,-1,-2.0261330000000002e-06,-1,,,0,रह,Preverbal
1,5,1,0.13331104766158902,1,2.2900390999999996e-06,1,,,0,हो,Preverbal
1,3,1,0.22732743597754212,1,-3.9351e-07,-1,,,0,कर,Preverbal
1,4,1,0.22240000092566398,1,-1.26906e-06,-1,,,0,कर,Preverbal
1,-5,-1,-0.10112907950093394,-1,1.9387699999999996e-06,1,,,0,कर,Preverbal
1,-1,-1,-0.042591057493729434,-1,-8.69929e-07,-1,,,0,भेज,Preverbal
1,-9,-1,-0.09321804147495624,-1,-3.6070649999999997e-05,-1,,,0,हो,Preverbal
1,0,0,-0.1204814343011597,-1,3.392272e-05,1,,,0,कर,Preverbal
1,-10,-1,-0.1407180068311956,-1,-1.4874100000000002e-06,-1,,,0,रुक,Preverbal
1,-2,-1,-0.18007290759871897,-1,1.66806e-05,1,,,0,चल,Preverbal
1,4,1,-0.03594058030351349,-1,-1.20164e-06,-1,,,0,रख,Preverbal
1,1,1,0.002700462237671314,1,3.531072e-05,1,,,0,कर,Preverbal
1,0,0,-0.28362612815712823,-1,-3.6153788e-05,-1,,,1,बता,Preverbal
1,0,0,-0.03612746822839208,-1,-5.0835500000000005e-05,-1,,,0,हो,Preverbal
1,1,1,0.040345967957689355,1,-6.4124e-06,-1,,,0,ला,Preverbal
1,1,1,-0.05656133085666665,-1,-2.045805e-08,-1,,,0,कर,Preverbal
1,-7,-1,-0.05895267795070999,-1,-3.094893e-05,-1,,,0,आ,Preverbal
1,-3,-1,0.003564814324861665,1,2.5677999999999994e-06,1,,,0,दे,Preverbal
1,1,1,-0.0496851397860687,-1,-7.0386e-06,-1,,,0,आ,Preverbal
1,0,0,-0.07914878056039398,-1,-2.436287e-06,-1,,,0,बदल,Preverbal
1,1,1,0.054690008333691004,1,-1.7626500000000002e-07,-1,,,0,लग,Preverbal
1,0,0,0.11132710207989538,1,2.0444999999999998e-05,1,,,0,निकल,Preverbal
1,1,1,0.0810799929182155,1,-6.6329814e-07,-1,,,0,हो,Preverbal
1,0,0,-0.1450120726572912,-1,3.3031220000000004e-06,1,,,0,छा,Preverbal
1,1,1,-0.05543091012792617,-1,2.2080000000000155e-09,1,,,0,हो,Preverbal
1,-1,-1,-0.08088551956356929,-1,-7.31338e-07,-1,,,0,हो,Preverbal
1,-1,-1,0.028350522530374622,1,1.80501e-05,1,,,0,कर,Preverbal
1,0,0,-0.02223583729983461,-1,-6.892600000000001e-06,-1,,,0,लटक,Preverbal
1,0,0,0.04315249420296052,1,-9.565900000000003e-06,-1,,,0,जुड,Preverbal
1,-3,-1,0.16670665307846858,1,-2.67924e-07,-1,,,0,मार,Preverbal
1,-2,-1,0.051618798271560296,1,-3.600819e-05,-1,,,0,कर,Preverbal
1,-4,-1,-0.03915344633012294,-1,2.88261e-06,1,,,0,बन,Preverbal
1,-1,-1,0.14948720519158543,1,-1.7486169999999997e-05,-1,,,0,खेल,Preverbal
1,0,0,-0.031144059369495325,-1,-3.0240399999999996e-06,-1,,,1,कर,Preverbal
1,6,1,-0.11794560376733657,-1,-1.4117e-06,-1,,,0,जुड,Preverbal
1,1,1,0.2099760131134324,1,-2.67027e-06,-1,,,0,कर,Preverbal
1,-2,-1,-0.03460933596773236,-1,-3.2593999999999997e-06,-1,,,0,खेल,Preverbal
1,-8,-1,-0.0328522508506936,-1,-1.3396199999999999e-05,-1,,,0,कर,Preverbal
1,-2,-1,-0.16632928008159265,-1,1.899725e-05,1,,,1,कर,Preverbal
1,12,1,0.16481962086303414,1,1.0494770000000001e-05,1,,,0,पड,Preverbal
1,2,1,0.007142651846475168,1,-2.4491e-06,-1,,,0,आ,Preverbal
1,5,1,0.13040045401799139,1,1.856373e-05,1,,,0,कर,Preverbal
1,-5,-1,0.07223626777843387,1,-5.3532e-06,-1,,,0,पड़,Preverbal
1,-1,-1,-0.22039445919182254,-1,6.134e-06,1,,,1,कर,Preverbal
1,-4,-1,-0.1697510889337433,-1,-1.5762323e-05,-1,,,0,हो,Preverbal
1,1,1,-0.07508804793987767,-1,3.6943199999999996e-06,1,,,0,हो,Preverbal
1,-1,-1,-0.02851561868401606,-1,-3.6435e-05,-1,,,0,कर,Preverbal
1,-1,-1,0.057422679688662596,1,-3.484921e-05,-1,,,0,दे,Preverbal
1,1,1,-0.1716910322031449,-1,-6.151609999999999e-06,-1,,,0,रह,Preverbal
1,-1,-1,0.1675093716717969,1,-3.06456e-05,-1,,,0,कर,Preverbal
1,0,0,-0.12530832080425397,-1,-1.6528222999999998e-05,-1,,,0,धर,Preverbal
1,1,1,-0.03405216560783336,-1,3.1735e-07,1,,,0,कर,Preverbal
1,5,1,0.04704695602367415,1,3.3290000000000002e-06,1,,,0,ले,Preverbal
1,0,0,0.1596420351750591,1,1.6381e-06,1,,,-1,रह,Preverbal
1,0,0,0.13866157137832866,1,-3.5966999999999996e-05,-1,,,0,कर,Preverbal
