Order,Len,Len_c,Semantic_closeness,Semantic_closeness_c,Lexical_frequency,Lexical_frequency_c,Predictability,Predictability_c,Pronominality,Verb,Position
0,-6,-1,-0.018930204991850275,-1,-7.167499999999999e-06,-1,-0.0007546194645123849,-1,0,هست,Preverbal
0,2,1,0.7822116763506716,1,0.0111971,1,0.01840990382845803,1,0,_,Preverbal
0,-9,-1,0.0649225721142626,1,7.397540000000001e-06,1,-0.004820648309873332,-1,0,_,Preverbal
0,0,0,0.0026493469708624984,1,-1.644e-05,-1,0.023483932004277064,1,0,_,Preverbal
0,-6,-1,0.056658623981991674,1,-4.51248e-05,-1,0.0013712647422000623,1,1,است,Preverbal
0,-1,-1,-0.7919729553434358,-1,-0.01999166,-1,-0.019455319654213654,-1,0,_,Preverbal
0,-1,-1,0.014573774840039577,1,-1.98415e-05,-1,0.01327388842365873,1,1,_,Preverbal
0,6,1,0.006233483761614811,1,0.016300000000000002,1,0.0017850408883102187,1,0,_,Preverbal
0,5,1,0.06246736953716589,1,2.788245e-06,1,-0.009148379164492682,-1,0,_,Preverbal
0,-1,-1,-0.08664265665129657,-1,-1.03575e-05,-1,-0.005393007031603614,-1,0,_,Preverbal
0,1,1,0.04993085836257036,1,5.083e-06,1,-0.023326192583324634,-1,0,_,Preverbal
0,0,0,0.050270093147690764,1,2.24175e-06,1,-0.009955674387101765,-1,0,است,Preverbal
0,-5,-1,-0.23863254277510615,-1,-1.8239999974300002e-05,-1,0.06988419702528859,1,0,است,Preverbal
0,-3,-1,-0.12379420871259217,-1,0.000287961042,1,0.004635022342253159,1,0,است,Preverbal
0,-4,-1,0.004759087052575384,1,5.7042999999999996e-05,1,0.004179516845039144,1,1,بود,Preverbal
0,-4,-1,-0.03726849162148274,-1,5.205999999999999e-07,1,0.009104952144667444,1,0,_,Preverbal
0,-1,-1,-0.12289853260550793,-1,-1.263529e-05,-1,-0.0045385552365848625,-1,0,است,Preverbal
0,-2,-1,-0.13357599031325643,-1,0.0005492767500000001,1,-0.0026613788076039757,-1,0,سپرده,Preverbal
0,3,1,0.003992442247018779,1,2.5134017000000003e-05,1,-0.003760853427723476,-1,-1,_,Preverbal
0,-1,-1,-0.7827154022698439,-1,-0.0274986224,-1,-0.0023128365450474364,-1,0,_,Preverbal
0,2,1,-0.029552408922558004,-1,-0.004789106,-1,0.0028907773770895373,1,0,هست,Preverbal
0,1,1,0.015193917493424663,1,6.0144e-07,1,0.010058599115987332,1,0,_,Preverbal
0,1,1,-0.0018221257485762088,-1,-2.8652999999999995e-06,-1,-0.02016870917043284,-1,-1,_,Preverbal
0,-1,-1,0.7882335925196408,1,0.0111920684,1,-0.05812498914251185,-1,0,_,Preverbal
0,0,0,0.10792152363472973,1,-3.22558e-07,-1,-0.01569048782348592,-1,0,است,Preverbal
0,-4,-1,-0.8015971572463532,-1,-0.011199937056,-1,-0.009522044367941462,-1,0,_,Preverbal
0,0,0,0.05322618564827812,1,7.1235e-07,1,-0.025681611462940068,-1,0,_,Preverbal
0,0,0,0.8080148119947289,1,0.0111999424,1,0.00935634477216496,1,0,_,Preverbal
0,0,0,0.06219198710514137,1,-5.474852500000001e-06,-1,0.009015041726414652,1,0,_,Preverbal
0,1,1,-0.029728736349356466,-1,5.935000000000001e-06,1,-0.006377859952950815,-1,0,است,Preverbal
0,-3,-1,-0.028199366391386566,-1,-8.855130000000001e-06,-1,0.0040057001422199034,1,0,_,Preverbal
0,0,0,0.6834680899254935,1,0.00028213,1,0.007574002313270656,1,0,_,Preverbal
0,-3,-1,-0.06345051812293179,-1,2.1e-05,1,-0.0010232351109170645,-1,0,_,Preverbal
0,-3,-1,0.03690841541914419,1,-9.53675e-06,-1,0.0038607117121240986,1,0,است,Preverbal
0,1,1,-0.03643468662492097,-1,-9.927751000000001e-06,-1,0.00023320943765747781,1,0,_,Preverbal
0,0,0,0.02173461008910063,1,1.5742682000000005e-05,1,-0.0028056411655792424,-1,0,_,Preverbal
0,0,0,-0.030096136681035904,-1,-1.147625e-05,-1,0.011970023452498757,1,1,_,Preverbal
0,-2,-1,0.7891253315068834,1,0.00477977,1,-0.016193538972221533,-1,0,_,Preverbal
0,-1,-1,-0.10194493941184997,-1,-5.1135e-07,-1,-0.00044918460938325744,-1,0,_,Preverbal
0,3,1,-0.07579241868383758,-1,-1.5788036000000004e-05,-1,0.00013893522825481064,1,0,_,Preverbal
0,1,1,-0.0,0,-0.0,0,0.010779166643860583,1,0,_,Preverbal
0,0,0,0.8107263896106922,1,0.02749776,1,0.0008380705511056297,1,0,_,Preverbal
0,-13,-1,-0.06884389840661645,-1,1.0894999999999995e-06,1,0.04294794933304563,1,0,_,Preverbal
0,14,1,0.7626489893489472,1,0.0199996696,1,-0.0010302258585326296,-1,0,_,Preverbal
0,5,1,-0.035649639219628104,-1,6.54e-06,1,0.050725188159833734,1,0,_,Preverbal
0,1,1,-0.013450557414136866,-1,9.589999999999996e-07,1,-0.005974972489309782,-1,0,بود,Preverbal
0,-2,-1,0.00630709538355842,1,9.166506e-07,1,0.010666337830619266,1,0,_,Preverbal
0,0,0,0.04975078649284631,1,-6.9455e-07,-1,-0.003792492795073543,-1,0,_,Preverbal
0,-1,-1,0.004081638601322685,1,-2.38691e-05,-1,-0.004738280129070516,-1,0,_,Preverbal
0,-2,-1,0.000873852560294125,1,1.3337050000000002e-06,1,0.010957636254802727,1,0,_,Preverbal
0,1,1,-0.015329079297597664,-1,1.279648e-06,1,-0.005434453024896202,-1,1,_,Preverbal
0,-1,-1,0.79680416298443,1,0.0111914911,1,0.00910155723600814,1,0,_,Preverbal
0,-5,-1,-0.0215256561601799,-1,1.3508800000000004e-06,1,-0.02085837056077189,-1,0,_,Preverbal
0,1,1,-0.08161602400077572,-1,2.223199999999999e-07,1,0.004087516426835247,1,0,بود,Preverbal
0,-1,-1,0.03870165703680635,1,1.2575324000000002e-06,1,0.011439093229882125,1,1,_,Preverbal
0,-2,-1,0.05233713302462416,1,-3.7504e-06,-1,-0.011504836021193565,-1,0,_,Preverbal
0,0,0,-0.04836917846035825,-1,1.2357470000000001e-05,1,0.0033808232486439715,1,0,_,Preverbal
0,-1,-1,0.032240504178556534,1,-1.7237400000000002e-05,-1,0.006829965441484065,1,1,_,Preverbal
0,-6,-1,0.8038628309895713,1,0.0250982235,1,-0.00302238982534192,-1,0,_,Preverbal
0,1,1,-0.008252181042500167,-1,2.5669e-06,1,-0.0001327705614113106,-1,0,_,Preverbal
0,1,1,-0.05388193205777961,-1,-1.1374400000000002e-06,-1,0.0029502920522402887,1,0,_,Preverbal
0,-1,-1,-0.024254923769308323,-1,1.9274999999999998e-06,1,-0.003929169790476417,-1,0,هست,Preverbal
0,3,1,-0.0492433511882856,-1,-1.035142e-05,-1,-0.0023868069088718302,-1,0,_,Preverbal
0,0,0,-0.007701898581601321,-1,-1.147159e-05,-1,-0.0033162388746530436,-1,0,_,Preverbal
0,16,1,0.06483267176048385,1,4.411599999999999e-06,1,0.029978419693922898,1,0,_,Preverbal
0,7,1,-0.052877074838175886,-1,-8.020000000000001e-06,-1,0.001847302955758412,1,0,_,Preverbal
0,-4,-1,-0.04184557032875286,-1,-7.875000000000004e-08,-1,-0.01717547537209707,-1,0,هست,Preverbal
0,1,1,-0.06805041875119838,-1,3.430177e-06,1,0.003169634792529852,1,0,_,Preverbal
0,-1,-1,-0.07810404720682934,-1,3.7079e-06,1,-0.0008577977365535894,-1,1,هست,Preverbal
0,-2,-1,0.011686885166205252,1,-4.7050000000000083e-07,-1,-0.0011464240546894544,-1,0,است,Preverbal
0,-3,-1,0.005031283198346115,1,2.7914e-06,1,-0.00405763292926703,-1,0,است,Preverbal
0,12,1,-0.012880934496006802,-1,1.26671e-05,1,-0.06963538495790261,-1,0,هست,Preverbal
0,-2,-1,0.1203339680505568,1,6.401557e-06,1,-0.004055978142458616,-1,0,است,Preverbal
0,0,0,0.058741203359620964,1,7.329379999999999e-06,1,-0.004401434167247198,-1,0,است,Preverbal
0,0,0,-0.05308223316051591,-1,2.7599999999999973e-06,1,0.0036233579714581854,1,0,هست,Preverbal
0,1,1,0.0001720088738477732,1,-9.989799999999999e-08,-1,0.006078020103683746,1,0,است,Preverbal
0,-4,-1,-0.030217915966559594,-1,-8.711899999999999e-06,-1,0.0014868316571314821,1,0,است,Preverbal
0,-3,-1,-0.16505817738160988,-1,-2.02454e-05,-1,0.0013624631903256246,1,1,هست,Preverbal
0,2,1,-0.05029348682453616,-1,2.7199999999999994e-06,1,-0.003629336019754459,-1,0,است,Preverbal
0,2,1,0.0093154691379852,1,-1.226e-06,-1,0.0027414764833791905,1,0,است,Preverbal
0,0,0,-0.05364335193656544,-1,-6.8862e-06,-1,0.002755973376452392,1,0,هست,Preverbal
0,-3,-1,-0.10037174384878755,-1,2.3941e-05,1,-6.047915633644596e-05,-1,0,پرداخت,Preverbal
0,2,1,0.06598101097393788,1,3.7772e-05,1,-0.0023304605213659846,-1,0,دید,Preverbal
0,2,1,-0.052282542660975206,-1,-5.370000000000001e-06,-1,0.007852568576718788,1,0,است,Preverbal
0,1,1,-0.14755875920416622,-1,-3.45671e-07,-1,0.0018450233487835588,1,0,دید,Preverbal
0,-1,-1,-0.04067265921236163,-1,-3.0530399999999997e-06,-1,0.0021985213874953224,1,0,بود,Preverbal
0,-2,-1,0.016674521341031034,1,3.7341999999999998e-06,1,-0.009549573546499601,-1,0,است,Preverbal
0,-9,-1,-0.02814566034837368,-1,1.1288e-05,1,0.0012782715351287166,1,0,است,Preverbal
0,-2,-1,0.06029263817885805,1,6.736e-06,1,-0.01835982166030481,-1,0,هست,Preverbal
0,-1,-1,-0.0075172019149475355,-1,5.759998709999999e-07,1,-0.0076375022738182086,-1,0,است,Preverbal
0,2,1,-0.05363496183171862,-1,7.77e-06,1,0.0042001708421329775,1,0,است,Preverbal
